fo	n	time
1402.8000030517578	4	11.004
1297.5000007152557	4	36.952
1354.7999968528748	4	27.68
1336.2999999523163	4	34.448
1340.2000041007996	4	27.979
1310.0000030994415	4	40.538
1301.899998664856	4	29.379
1302.2000019550323	4	45.926
1315.9000036716461	4	38.725
1326.7000043392181	4	22.661
1378.9000027179718	4	7.768
1300.0000021457672	4	29.887
1373.6999995708466	4	47.079
1369.7999985218048	4	37.765
1345.1000010967255	4	36.716
1341.6000003814697	4	55.216
1306.3999996185303	4	33.35
1368.2999968528748	4	37.533
1322.600002527237	4	33.76
1394.6999995708466	4	52.175
1361.3000030517578	4	39.205
1313.0000064373016	4	28.643
1333.7000000476837	4	47.365
1357.699999332428	4	9.509
1384.50000333786	4	33.287
1274.0999972820282	4	22.581
1270.7999999523163	4	36.144
1321.0000007152557	4	48.124
1281.7999999523163	4	39.771
1352.3000044822693	4	42.277
1378.1000037193298	4	46.431
1302.100001335144	4	42.166
1457.9999985694885	4	41.051
1351.1999995708466	4	34.46
1341.4000055789948	4	51.56
1346.600003004074	4	51.708
1302.6999962329865	4	44.969
1349.0000014305115	4	39.377
1320.000001192093	4	38.217
1315.2999980449677	4	60.634
1357.1999971866608	4	39.881
1296.3000020980835	4	45.587
1306.800003528595	4	46.833
1381.0000019073486	4	52.19
1325.6000010967255	4	48.624
1326.7000014781952	4	41.982
1368.6000008583069	4	41.061
1345.900000333786	4	40.118
1279.600003004074	4	43.971
1340.0000023841858	4	45.373
1318.5000023841858	4	46.529
1358.7999947071075	4	47.521
1325.2000041007996	4	35.124
1407.9000086784363	4	38.956
1331.1000015735626	4	42.163
1304.7000019550323	4	42.993
1311.3000004291534	4	36.605
1325.3999996185303	4	34.741
1382.6999995708466	4	42.804
1287.4000024795532	4	43.146
1315.6000037193298	4	16.313
1308.2999980449677	4	33.5
1433.9999980926514	4	25.941
1351.9999985694885	4	25.076
1293.2000002861023	4	27.306
1389.6000001430511	4	40.934
1380.899997472763	4	37.9
1359.5000014305115	4	34.07
1408.5000002384186	4	39.411
1343.7999992370605	4	48.662
1348.0000009536743	4	37.274
1308.7000024318695	4	50.874
1287.8999998569489	4	36.032
1337.3999984264374	4	40.866
1307.0000023841858	4	50.372
1302.9000017642975	4	30.213
1252.2999999523163	4	25.97
1359.700003862381	4	33.215
1323.7000017166138	4	27.803
1373.2000005245209	4	32.478
1284.4000036716461	4	44.591
1281.50000166893	4	20.754
1348.4999959468842	4	40.447
1365.7000033855438	4	20.265
1335.7999994754791	4	36.173
1326.5000040531158	4	39.648
1309.1000044345856	4	31.625
1313.7000043392181	4	45.976
1422.0000004768372	4	27.235
1319.200002193451	4	31.386
1329.2000036239624	4	38.55
1349.10000538826	4	32.045
1318.9000039100647	4	39.4
1393.799998998642	4	29.694
1390.3000013828278	4	42.043
1340.000005722046	4	32.35
1363.0000042915344	4	45.599
1371.1000022888184	4	30.162
1307.00000166893	4	45.108
1384.5999991893768	4	43.408
1348.599999666214	4	44.103
1341.00000166893	4	31.746
1374.6000003814697	4	35.091
1291.9000010490417	4	42.902
1285.400003194809	4	37.61
1410.1999959945679	4	31.19
1278.2999997138977	4	38.092
1302.700003862381	4	27.543
1407.7000014781952	4	35.452
1289.1000034809113	4	39.716
1333.4999997615814	4	46.05
1346.4999995231628	4	43.863
1367.600004196167	4	16.36
1340.6000008583069	4	42.152
1287.5000021457672	4	45.282
1297.3000028133392	4	22.804
1311.8999984264374	4	39.672
1272.2000000476837	4	41.265
1289.3999981880188	4	38.773
1307.4000036716461	4	42.429
1396.0000035762787	4	24.487
1314.9000027179718	4	23.09
1396.1000003814697	4	38.414
1361.8000013828278	4	28.144
1292.3000030517578	4	34.326
1359.1000020503998	4	52.169
1340.3999984264374	4	40.52
1329.4000022411346	4	52.13
1281.7000017166138	4	47.499
1461.5000059604645	4	22.86
1289.0999991893768	4	24.944
1290.8999993801117	4	45.941
1268.4000041484833	4	45.355
1322.4000012874603	4	46.175
1332.2000029087067	4	31.342
1355.2000024318695	4	46.201
1329.4000008106232	4	40.458
1343.6000008583069	4	44.761
1348.0999963283539	4	42.077
1320.7000012397766	4	48.707
1337.0000021457672	4	43.083
1349.3000013828278	4	40.027
1305.1999969482422	4	14.272
1319.3999981880188	4	34.583
1327.0000035762787	4	34.53
1346.7999997138977	4	27.15
1333.3999996185303	4	31.325
1349.6000008583069	4	39.829
1306.6000022888184	4	42.899
1316.3000013828278	4	41.226
1335.100002527237	4	43.965
