fo	n	time
1042.0999972820282	3	114.816
1035.6999938488007	3	157.851
1042.7999994754791	3	40.962
1036.4999964237213	3	154.106
1038.4999957084656	3	102.896
1060.0999941825867	3	134.299
1024.1999959945679	3	76.955
1035.5999987125397	3	131.186
1034.299997329712	3	138.312
1039.0999956130981	3	144.403
1034.1999990940094	3	154.13
1040.6999945640564	3	139.086
1018.8999946117401	3	91.074
1039.0999975204468	3	112.474
1027.999997138977	3	107.138
1047.2000007629395	3	92.801
1045.0999941825867	3	114.619
1039.7999975681305	3	74.997
1043.7999956607819	3	132.599
1025.5999975204468	3	92.327
1051.4999935626984	3	52.032
1036.6999950408936	3	213.344
1043.899994134903	3	127.818
1037.4999985694885	3	136.256
1029.9999976158142	3	127.48
1042.3999962806702	3	138.15
1036.7999947071075	3	36.122
1026.9999930858612	3	138.861
1040.0999937057495	3	129.318
1033.5999932289124	3	144.158
