fo	n	time
1448.199999332428	4	41.724
1455.4999985694885	4	45.194
1459.3000073432922	4	23.293
1462.4000043869019	4	17.564
1517.5000019073486	4	29.34
1411.700008392334	4	43.547
1489.2000041007996	4	33.944
1490.800003528595	4	52.247
1498.3000025749207	4	18.606
1476.8000054359436	4	29.393
1456.600007534027	4	31.544
1387.50000333786	4	45.564
1446.5000081062317	4	21.484
1584.4000029563904	4	58.347
1372.5000009536743	4	53.499
1447.7000045776367	4	54.29
1445.800006389618	4	35.706
1491.4000005722046	4	19.925
1492.9000010490417	4	39.844
1408.1000046730042	4	37.134
1444.2000069618225	4	51.545
1495.3000011444092	4	40.51
1333.900007724762	4	39.556
1376.2000017166138	4	46.452
1515.000006198883	4	35.738
1403.1000008583069	4	52.007
1421.0000023841858	4	49.989
1389.8000040054321	4	55.063
1438.9000043869019	4	79.373
1533.0000038146973	4	27.02
1472.00000333786	4	39.116
1334.0999989509583	4	23.31
1541.5000019073486	4	54.949
1456.7000050544739	4	48.467
1380.7000002861023	4	44.64
1423.4000039100647	4	50.418
1436.9000034332275	4	52.099
1406.7000088691711	4	47.323
1388.4000072479248	4	52.107
1500.200005531311	4	33.897
1490.8000030517578	4	38.537
1446.200008392334	4	53.604
1433.6000037193298	4	55.803
1447.200008392334	4	41.323
1473.2000036239624	4	55.102
1431.8999977111816	4	46.965
1416.200002193451	4	50.351
1553.900002002716	4	57.203
1403.9000005722046	4	45.227
1400.9000072479248	4	65.145
1502.10000705719	4	42.927
1421.1000018119812	4	45.847
1391.3000001907349	4	45.926
1380.2000007629395	4	39.628
1422.7000002861023	4	48.75
1420.2000045776367	4	36.717
1474.3000001907349	4	42.908
1397.7000002861023	4	48.771
1526.2000036239624	4	25.709
1420.3000049591064	4	46.433
1482.000002861023	4	32.669
1442.5000014305115	4	21.934
1442.9999995231628	4	11.106
1366.000006198883	4	24.252
1347.9000043869019	4	32.617
1468.200005531311	4	51.237
1396.0000052452087	4	38.369
1436.3000016212463	4	22.681
1436.400002002716	4	42.363
1416.0000052452087	4	46.837
1389.100001335144	4	55.545
1400.0000047683716	4	56.99
1402.5000071525574	4	48.028
1407.5000081062317	4	36.019
1433.000005722046	4	36.026
1475.600004196167	4	51.325
1533.2000031471252	4	45.216
1316.4000039100647	4	38.692
1438.100007534027	4	37.738
1386.3000049591064	4	43.684
1463.8000016212463	4	35.826
1459.9000010490417	4	34.263
1421.400001525879	4	54.096
1404.5999960899353	4	52.86
1536.6000027656555	4	66.459
1420.4000058174133	4	37.4
1459.4000053405762	4	38.438
1520.1000046730042	4	40.394
1415.7000041007996	4	19.714
1420.700005531311	4	44.265
1483.4000000953674	4	37.322
1527.7000002861023	4	49.869
1386.1000037193298	4	49.385
1468.7000036239624	4	54.502
1458.4000039100647	4	47.897
1369.50000333786	4	50.214
1434.7000079154968	4	52.888
1392.2000017166138	4	53.728
1492.500002861023	4	50.961
1376.300000667572	4	41.015
1488.1999988555908	4	32.877
1503.4000024795532	4	55.507
1430.0000009536743	4	52.76
1458.7000031471252	4	40.37
1440.7000036239624	4	46.606
1434.50000333786	4	53.784
1446.4000043869019	4	35.844
1414.1000008583069	4	25.754
1484.6000018119812	4	49.449
1513.3999991416931	4	46.622
1425.8000011444092	4	43.993
1488.7000007629395	4	49.597
1427.5000023841858	4	34.781
1503.3000040054321	4	44.912
1435.6000056266785	4	37.382
1370.9000043869019	4	43.19
1518.5000042915344	4	42.602
1406.699999332428	4	45.39
1389.500006198883	4	51.316
1439.9999976158142	4	50.499
