fo	n	time
1434.2000041007996	13	370.111
1423.1000046730042	13	251.56
1386.900007724762	12	117.56
1459.6000065803528	12	254.233
1441.6000003814697	13	322.474
1439.5000066757202	12	116.389
1434.4000024795532	13	185.621
1456.7000031471252	12	289.352
1424.1999988555908	13	365.563
1386.8000054359436	12	152.038
1435.5000042915344	13	230.265
1435.7000074386597	13	284.138
1429.1999969482422	13	352.431
1398.900010585785	13	162.868
1436.2000079154968	13	167.879
1434.100007534027	13	298.084
1425.8000054359436	13	352.133
1431.2000064849854	13	173.922
1406.100007534027	13	176.8
1399.8000078201294	12	241.235
1410.8000049591064	13	346.853
1408.599998474121	13	127.248
1454.60001039505	13	170.603
1390.4000010490417	12	257.233
1403.7000036239624	13	348.789
1444.4000062942505	13	84.032
1433.3000054359436	13	146.821
1453.5000038146973	13	160.988
1416.299997329712	13	271.699
1427.400001525879	13	84.804
