fo	n	time
1390.200005531311	4	24.457
1407.2000050544739	4	103.004
1540.7999997138977	4	67.101
1500.700005531311	4	120.629
1382.6999983787537	4	49.763
1450.1000061035156	4	114.119
1464.2999997138977	4	110.795
1531.3000044822693	4	100.557
1495.7000012397766	4	70.757
1534.0000047683716	4	111.292
1378.9000029563904	4	93.0
1441.4000029563904	4	112.805
1414.700002670288	4	31.991
1489.9000043869019	4	106.941
1444.9000058174133	4	113.95
1337.4000024795532	4	8.097
1409.2000050544739	4	87.548
1403.7000012397766	4	138.461
1430.4000034332275	4	132.19
1422.8000044822693	4	122.641
1396.2000007629395	4	94.905
1468.3000030517578	4	121.811
1506.8000044822693	4	133.963
1390.800006866455	4	129.989
1474.7000064849854	5	152.223
1416.1000061035156	4	121.627
1595.7000050544739	4	90.873
1440.900001525879	4	95.795
1463.6000051498413	4	121.925
1420.4000000953674	4	68.46
