fo	n	time
1138.3000025749207	10	395.667
1142.0000009536743	10	413.321
1147.5000047683716	10	357.13
1154.0000038146973	10	309.947
1146.3000044822693	10	413.068
1144.3000030517578	10	246.87
1148.3000044822693	10	332.327
1149.7000002861023	10	341.727
1143.5000066757202	10	328.428
1145.0000009536743	10	280.49
1134.4000034332275	10	257.354
1154.2000045776367	10	249.552
1150.0000047683716	10	399.34
1153.8000044822693	10	370.265
1142.800000667572	10	401.902
1149.3000025749207	10	351.199
1149.1999979019165	10	333.622
1149.299997329712	10	391.231
1144.1999979019165	10	429.599
1147.4000046253204	10	352.554
1139.1000037193298	10	101.546
1148.3000044822693	10	298.78
1144.5000052452087	10	428.457
1146.8000049591064	10	132.293
1143.0000019073486	10	411.673
1148.2000057697296	10	353.161
1141.3000044822693	10	359.904
1140.5000023841858	10	382.771
1148.8000001907349	10	344.039
1139.3000020980835	10	265.112
