fo	n	time
1090.1000014543533	11	376.655
1081.7000015974045	11	249.291
1076.3000022172928	11	255.552
1094.199999332428	11	387.496
1093.1999974250793	11	402.132
1088.2999988794327	11	426.784
1089.4999989271164	11	248.7
1091.1999974250793	11	389.507
1125.2000014781952	10	273.503
1084.100002527237	11	420.1
1078.5999982357025	11	410.882
1072.100001692772	11	396.235
1086.7999985218048	11	397.681
1080.1000007390976	11	425.25
1113.2000002861023	10	281.571
1092.0999995470047	11	419.648
1087.7000014781952	11	441.578
1074.9000033140182	11	395.168
1070.8000005483627	11	307.137
1092.999999165535	11	114.529
1168.3000019788742	10	351.534
1078.4000027179718	11	268.036
1133.3999992609024	10	396.666
1090.2000000476837	11	303.735
1075.5999982357025	11	405.88
1084.999999165535	11	373.877
1071.9000008106232	11	383.727
1086.8999999761581	11	385.894
1080.4000006914139	11	389.325
1082.50000166893	11	389.39
