fo	n	time
827.3000018596649	10	9.311
827.3000018596649	10	16.793
827.3000018596649	10	3.736
827.3000018596649	10	7.358
827.3000018596649	10	0.633
827.3000018596649	10	0.748
827.3000018596649	10	4.506
827.3000018596649	10	13.876
827.3000018596649	10	0.889
827.3000018596649	10	13.266
827.3000018596649	10	0.724
827.3000018596649	10	4.026
827.3000018596649	10	4.82
827.3000018596649	10	0.896
863.6000034809113	10	3.599
827.3000018596649	10	1.694
827.3000018596649	10	1.744
827.3000018596649	10	2.773
827.3000018596649	10	5.694
827.3000018596649	10	1.116
827.3000018596649	10	3.866
827.3000018596649	10	1.053
827.3000018596649	10	1.187
827.3000018596649	10	6.538
827.3000018596649	10	2.909
827.3000018596649	10	3.747
827.3000018596649	10	7.147
827.3000018596649	10	4.884
827.3000018596649	10	12.575
828.0000026226044	10	10.02
