fo	n	time
827.3000018596649	10	69.819
827.3000018596649	10	113.911
827.3000018596649	10	100.45
827.6000020503998	10	75.669
827.3000018596649	10	138.731
827.3000018596649	10	56.54
827.3000018596649	10	41.903
827.3000018596649	10	138.74
827.3000018596649	10	82.626
827.3000018596649	10	113.018
827.3000018596649	10	116.666
827.3000018596649	10	91.688
827.3000018596649	10	31.635
827.3000018596649	10	102.755
827.3000018596649	10	243.637
828.7000002861023	10	95.095
827.3000018596649	10	101.037
827.3000018596649	10	112.72
827.3000018596649	10	98.587
827.3000018596649	10	99.317
827.3000018596649	10	26.144
827.6000001430511	10	5.427
827.3000018596649	10	35.063
827.3000018596649	10	45.717
827.3000018596649	10	108.412
827.3000018596649	10	121.854
827.3000018596649	10	96.655
827.3000018596649	10	88.496
827.6000001430511	10	112.744
827.6000001430511	10	143.059
