1222.5999975204468	11	459.616
1183.8000001907349	10	460.931
1188.000005722046	10	432.371
1217.9000043869019	10	317.707
1147.0000038146973	10	376.952
1214.3999996185303	10	326.153
1209.9000043869019	11	431.203
1188.7000002861023	10	436.235
1190.8000025749207	11	383.516
1206.3000009059906	10	189.677
1173.8000040054321	10	339.522
1173.9000034332275	10	404.587
1155.9000008106232	10	430.49
1144.5000019073486	10	412.424
1196.300003528595	10	251.066
1224.4000043869019	10	403.602
1171.6000051498413	10	376.867
1176.2000002861023	11	248.722
1183.0	10	446.623
1150.2000048160553	10	400.898
1187.4000036716461	10	377.066
1172.6000046730042	10	398.617
1193.9000062942505	11	365.215
1173.4000034332275	10	410.856
1181.2000017166138	10	225.601
1198.10000705719	10	398.937
1141.2000045776367	10	92.171
1165.3999996185303	10	252.444
1158.000005722046	10	449.188
1193.299997806549	11	424.417
