fo	n	time
904.7000036239624	10	128.209
863.4000017642975	10	156.096
827.3000018596649	10	203.341
870.0000007152557	10	210.695
827.3000018596649	10	55.02
853.3000020980835	10	141.719
862.3000009059906	10	230.94
877.900003194809	10	161.199
879.4000027179718	10	199.982
879.4000027179718	10	75.398
827.3000018596649	10	130.423
836.9000022411346	10	165.373
842.3000018596649	10	124.088
853.4000012874603	10	97.095
857.3000030517578	10	158.009
833.0999991893768	10	200.948
827.3000018596649	10	173.884
827.3000018596649	10	134.351
858.5000059604645	10	133.515
853.7000024318695	10	179.953
906.600004196167	10	141.504
858.7000036239624	10	221.846
863.6000034809113	10	21.065
869.600001335144	10	145.626
867.1000030040741	10	101.178
860.6000020503998	10	217.949
854.8000023365021	10	115.774
856.1000020503998	10	104.491
831.9999988079071	10	85.314
866.9000039100647	10	135.771
827.3000018596649	10	84.98
855.9000017642975	10	220.259
838.3000009059906	10	54.462
856.1000020503998	10	168.795
856.0000021457672	10	165.244
832.7000033855438	10	200.034
827.3000018596649	10	171.051
859.4000027179718	10	48.2
848.1000020503998	10	133.885
874.8000042438507	10	77.725
848.1000020503998	10	198.897
873.9000005722046	10	119.745
860.6000020503998	10	47.989
846.2000014781952	10	70.295
827.3000018596649	10	185.826
879.5000042915344	10	185.988
827.3000018596649	10	153.815
870.0000026226044	10	198.503
883.5000007152557	10	138.768
964.100005865097	10	103.015
868.1000030040741	10	58.801
854.500004529953	10	66.737
868.8000032901764	10	133.546
882.1000015735626	10	124.236
848.1000020503998	10	130.274
827.3000018596649	10	125.156
859.4000027179718	10	51.016
859.200003862381	10	82.849
827.3000018596649	10	121.89
861.9000000953674	10	205.77
828.7000026702881	10	94.982
854.8000023365021	10	165.03
861.1000030040741	10	15.051
884.0000023841858	10	163.345
828.0000026226044	10	31.252
877.6000030040741	10	176.684
879.5000042915344	10	197.61
853.6000003814697	10	195.648
836.9000022411346	10	125.791
842.3000018596649	10	153.783
827.3000018596649	10	180.259
848.8000028133392	10	179.527
827.3000018596649	10	94.687
873.4000036716461	10	109.713
867.1000030040741	10	39.114
831.9999988079071	10	190.863
827.3000018596649	10	12.19
859.4000027179718	10	174.009
827.3000018596649	10	210.32
859.2000014781952	10	154.401
853.1000044345856	10	228.497
863.2000019550323	10	152.349
863.2000029087067	10	167.362
873.5000007152557	10	151.975
830.1000022888184	10	91.634
853.5000040531158	10	181.885
847.7000005245209	10	80.665
854.1000046730042	10	231.663
838.3000009059906	10	177.319
855.6000015735626	10	162.401
827.3000018596649	10	32.526
877.9000029563904	10	133.75
859.9000012874603	10	194.342
827.3000018596649	10	112.402
848.1000020503998	10	114.848
867.8000040054321	10	112.483
859.5000023841858	10	159.007
843.7000024318695	10	131.278
862.2000029087067	10	195.519
845.0000026226044	10	234.051
853.1000044345856	10	178.553
843.8000018596649	10	99.233
853.9000012874603	10	225.537
867.1000010967255	10	106.145
862.2000029087067	10	115.26
855.1000015735626	10	165.744
874.4000027179718	10	54.227
830.6000020503998	10	188.059
853.1000044345856	10	61.754
864.4000012874603	10	71.441
859.4000027179718	10	115.43
833.7000026702881	10	140.191
853.6000003814697	10	171.265
874.8000040054321	10	94.046
827.3000018596649	10	70.687
827.3000018596649	10	151.006
867.7000005245209	10	122.383
827.6000001430511	10	168.327
864.7000000476837	10	71.676
848.1000020503998	10	170.335
859.200003862381	10	115.828
878.4000060558319	10	227.069
827.6000001430511	10	123.658
900.2000057697296	10	148.927
838.3000009059906	10	67.762
882.9000020027161	10	158.788
876.7000043392181	10	34.551
880.0000019073486	10	177.23
869.100001335144	10	80.003
827.3000018596649	10	201.136
849.100001335144	10	189.237
838.3000009059906	10	146.135
876.6000046730042	10	124.595
841.100001335144	10	211.829
853.5000040531158	10	204.015
827.3000018596649	10	176.236
827.3000018596649	10	56.351
838.5000007152557	10	199.042
928.3000040054321	10	225.947
827.3000018596649	10	38.051
853.5000040531158	10	135.992
890.5000021457672	10	131.099
855.9000017642975	10	145.132
846.8000011444092	10	41.418
865.700003862381	10	130.157
926.8000071048737	10	213.347
827.3000018596649	10	80.224
831.9999988079071	10	127.504
853.6999995708466	10	105.235
859.1000010967255	10	89.839
827.6000001430511	10	188.543
877.9000015258789	10	171.838
827.3000018596649	10	221.786
900.5000038146973	10	230.435
880.2000007629395	10	174.548
877.7000024318695	10	60.395
836.9000022411346	10	115.188
862.6000020503998	10	182.469
864.4000012874603	10	50.097
937.699999332428	10	29.536
890.6000046730042	10	137.217
