828.5999991893768	10	354.363
1044.200001001358	10	209.102
915.9000015258789	10	146.574
875.800003528595	10	330.749
918.2000043392181	10	245.095
863.5000033378601	10	199.635
1040.5000007152557	10	123.606
823.9000022411346	10	117.275
865.4000034332275	10	202.673
908.8000037670135	10	144.085
979.0000052452087	10	104.584
827.8000011444092	10	298.374
920.1000020503998	10	210.421
826.0000026226044	10	91.695
887.7999994754791	10	269.32
1045.5000038146973	10	137.777
896.0999979972839	10	148.853
853.2000017166138	10	322.573
911.9000029563904	10	67.21
850.8000009059906	10	274.823
873.6000034809113	10	181.466
845.7000007629395	10	121.084
895.3000032901764	10	68.512
835.3000037670135	10	172.571
986.5000007152557	10	215.735
890.4000000953674	10	324.299
923.6000001430511	10	147.333
863.8000013828278	10	86.052
832.6000020503998	10	260.197
934.9999957084656	10	253.973
