fo	n	time
1151.0000019073486	11	357.345
1227.3999984264374	10	114.122
1210.50000333786	10	246.969
1137.1000051498413	11	205.983
1188.7999997138977	10	288.223
1159.7000064849854	11	348.828
1138.5999989509583	11	306.384
1137.3000020980835	11	258.294
1155.0000047683716	11	352.254
1144.200002193451	11	367.178
1149.50000333786	11	319.572
1182.5000085830688	10	283.033
1149.4000005722046	10	361.611
1181.4999980926514	10	295.622
1161.8000016212463	10	162.538
1170.2999982833862	10	191.952
1164.400001525879	10	354.33
1144.9999995231628	11	281.492
1219.200006723404	10	288.212
1156.4000000953674	10	353.751
1155.9000010490417	10	324.584
1238.5000023841858	10	337.683
1143.7000007629395	11	286.533
1159.0000009536743	10	390.434
1191.6000051498413	10	325.115
1151.8000049591064	11	207.922
1169.4000029563904	10	329.855
1150.400002002716	10	160.421
1146.7000036239624	11	348.484
1148.9000008106232	11	327.913
