fo	n	time
775.0999985933304	3	137.803
761.8999987840652	3	99.36
896.6999988555908	2	166.073
762.7999984025955	3	126.606
764.9999974966049	3	139.998
864.3999987840652	2	81.616
775.3999985456467	3	146.059
762.5999993085861	3	124.544
852.6000014543533	2	101.355
753.299999833107	3	121.454
831.9999996423721	2	143.034
774.2000017166138	3	125.884
878.9999960660934	2	84.338
778.8999980688095	3	137.331
772.5999997854233	3	160.755
832.4999997615814	2	39.798
844.999999165535	2	123.049
764.8999987840652	3	144.631
796.8999971151352	3	153.0
760.5999981164932	3	110.719
773.5999981164932	3	99.775
773.8999978303909	3	166.426
764.600000500679	3	139.083
757.1999965906143	3	131.71
758.0999995470047	3	158.878
851.3999968767166	2	137.066
779.9999997615814	3	158.057
776.2000000476837	3	149.4
776.9000015258789	3	106.713
767.3999985456467	3	148.72
