fo	n	time
1017.7999982833862	10	339.011
996.7999987602234	10	318.037
1000.9999943971634	10	339.601
1018.6999940872192	10	275.501
1007.7999984025955	10	299.231
1010.2999958992004	10	345.194
1022.7999999523163	10	343.907
1003.3999993801117	10	361.233
1021.1999992132187	10	248.026
1032.69999730587	10	319.64
1021.799996972084	10	327.059
1017.6999974250793	10	358.013
994.5999989509583	10	330.707
1015.100001335144	10	203.884
998.3999973535538	10	189.517
1029.4999977350235	10	327.093
1002.7999985218048	10	323.871
1002.1999988555908	10	353.493
1017.5	10	115.654
1015.999997138977	10	328.906
989.199999332428	10	309.962
1032.8999987840652	10	268.815
1009.899998664856	10	325.468
1002.799998998642	10	204.528
1009.2999980449677	10	204.911
1006.499997138977	10	291.874
1022.7999980449677	10	192.896
989.3999981880188	10	327.81
1042.3000001907349	10	245.981
1023.1999951601028	10	238.657
