fo	n	time
585.8000028133392	3	5.565
587.1000030040741	3	0.875
585.8000028133392	3	8.667
585.8000028133392	3	0.741
585.8000028133392	3	16.917
587.3000032901764	3	0.7
585.8000028133392	3	4.374
585.8000028133392	3	19.551
585.8000028133392	3	12.419
585.8000028133392	3	10.314
586.2000029087067	3	14.42
585.8000028133392	3	5.435
586.2000029087067	3	0.694
585.8000028133392	3	2.897
585.8000028133392	3	7.433
585.8000028133392	3	11.182
585.8000028133392	3	16.003
585.8000028133392	3	14.158
585.8000028133392	3	1.559
585.8000028133392	3	2.53
586.2000029087067	3	22.253
585.8000028133392	3	0.753
585.8000028133392	3	4.862
585.8000028133392	3	5.212
588.3000023365021	3	8.224
585.8000028133392	3	3.681
585.8000028133392	3	10.164
585.8000028133392	3	13.525
585.8000028133392	3	2.996
592.8000028133392	3	5.778
