fo	n	time
1261.800006389618	11	194.405
1242.2000086307526	11	379.993
1274.2000029087067	11	161.113
1258.3000092506409	11	159.5
1234.000004529953	11	275.173
1279.7000064849854	11	266.437
1267.2000041007996	11	342.456
1262.2000057697296	11	362.937
1233.5000092983246	11	288.477
1257.50000333786	11	236.245
1251.8000028133392	11	366.644
1237.500007867813	11	304.597
1262.0000085830688	11	262.628
1246.9000046253204	11	131.594
1255.7000012397766	11	167.216
1227.7000057697296	11	75.117
1259.7000086307526	11	295.798
1250.5000071525574	11	291.373
1267.1000037193298	11	373.473
1251.0000064373016	11	375.22
1247.8000025749207	11	86.802
1234.6000044345856	11	357.704
1262.9000027179718	11	367.751
1266.3000085353851	11	352.232
1244.0000069141388	11	117.661
1246.5000050067902	11	355.853
1229.200006723404	11	379.726
1279.3000071048737	11	375.993
1231.7000086307526	11	302.658
1276.5000100135803	11	338.87
