677.0000023841858	3	121.347
685.7000031471252	3	147.253
599.9000029563904	3	111.24
714.6000034809113	3	70.403
741.2000014781952	3	46.734
708.100001335144	3	44.177
832.3000082969666	3	25.562
655.6000032424927	3	65.539
766.2000036239624	3	98.872
588.1000030040741	3	108.029
694.6000037193298	3	57.058
596.7000026702881	3	107.947
777.4999976158142	3	127.271
602.6000030040741	3	87.787
698.5000014305115	3	58.31
705.7000021934509	3	93.468
602.4000039100647	3	144.892
596.7000026702881	3	48.554
709.0000035762787	3	17.824
702.800000667572	3	108.978
684.1000022888184	3	97.782
709.2000007629395	3	138.806
710.6000010967255	3	122.321
610.8000032901764	3	135.599
781.2999994754791	3	52.246
601.8000037670135	3	153.427
776.3000025749207	3	112.092
650.900003194809	3	90.233
694.2000029087067	3	63.827
745.1000049114227	3	137.945
