fo	n	time
1092.099998831749	11	246.777
1076.900002837181	11	366.854
1083.5999993085861	11	318.111
1136.1000018119812	10	363.24
1074.2000007629395	11	200.928
1125.7000039815903	10	197.283
1094.099998474121	11	208.455
1072.5999999046326	11	382.032
1082.0999993085861	11	398.018
1152.0000030994415	10	293.396
1093.3000048398972	11	334.706
1085.0999993085861	11	354.079
1085.100001335144	11	368.63
1130.7000043392181	10	329.271
1089.500004529953	11	214.577
1094.8999980688095	11	378.356
1086.8000053167343	11	333.721
1069.3000010252	11	149.693
1096.1000002622604	11	348.045
1076.7000002861023	11	356.123
1079.700001358986	11	356.807
1085.6999988555908	11	248.191
1076.8999999761581	11	372.784
1071.300001502037	11	309.953
1083.7999997138977	11	189.407
1076.9000022411346	11	338.048
1086.5000051259995	11	386.935
1098.8000036478043	11	301.229
1088.7000006437302	11	356.805
1089.800000667572	11	349.382
