663.7000005245209	3	1.251
636.5000026226044	3	2.551
760.3000011444092	3	0.971
712.1000049114227	3	1.036
598.3000032901764	3	1.908
751.0000035762787	3	1.047
606.8000037670135	3	0.915
627.3000018596649	3	1.982
754.0000026226044	3	1.007
739.3000018596649	4	1.063
687.0000011920929	3	1.07
622.50000166893	3	1.527
683.5000050067902	3	1.277
622.9000046253204	3	1.494
720.7000024318695	3	1.271
586.0000026226044	3	2.661
820.2000091075897	4	1.202
643.4000017642975	3	1.337
586.0000026226044	3	0.988
589.8000023365021	3	2.727
817.0000042915344	4	1.0
710.800003528595	3	0.955
673.2000000476837	3	1.083
839.3999998569489	4	1.198
602.3000023365021	3	1.078
730.8000061511993	3	0.915
716.500004529953	3	0.942
587.9000022411346	3	0.924
742.1000030040741	3	1.13
622.50000166893	3	2.342
