fo	n	time
827.3000018596649	10	37.068
873.6999986171722	10	39.557
827.3000018596649	10	54.238
827.3000018596649	10	33.557
827.3000018596649	10	19.739
829.9999997615814	10	6.384
832.2999999523163	10	12.839
829.3000009059906	10	61.359
827.3000018596649	10	23.97
827.3000018596649	10	7.619
827.3000018596649	10	31.295
827.3000018596649	10	24.336
827.3000018596649	10	3.755
892.0000035762787	10	41.31
829.3000009059906	10	51.032
827.3000018596649	10	16.373
827.3000018596649	10	21.264
828.0000026226044	10	6.714
827.3000018596649	10	31.606
827.3000018596649	10	39.376
827.3000018596649	10	30.23
827.3000018596649	10	49.192
827.3000018596649	10	25.485
827.3000018596649	10	25.74
827.3000018596649	10	51.641
827.3000018596649	10	31.059
827.3000018596649	10	41.356
857.6000039577484	10	62.352
827.3000018596649	10	12.129
827.3000018596649	10	29.217
