fo	n	time
1104.099998474121	3	19.934
1159.099998474121	3	37.769
1074.0	3	34.794
1139.2999925613403	3	20.11
1166.5999987125397	3	28.175
1055.2999963760376	3	38.779
1209.3999955654144	3	5.945
1182.800001859665	3	18.06
1143.5999932289124	3	30.046
1066.3999972343445	3	18.383
1075.1999967098236	3	37.021
1123.499995470047	3	21.836
1134.9000010490417	3	31.907
1095.1999950408936	3	34.287
1066.6999983787537	3	21.631
1119.999995470047	3	40.48
1192.7999970912933	3	14.078
1106.7999966144562	3	35.103
1086.0999989509583	3	38.894
1102.400001525879	3	20.555
1126.3999996185303	3	37.109
1102.2999937534332	3	27.598
1127.3999936580658	3	16.223
1078.99999666214	3	20.622
1138.5999987125397	3	36.018
1064.6999938488007	3	42.574
1168.7999975681305	3	28.466
1110.000001192093	3	33.168
1131.399997472763	3	20.17
1124.0999987125397	3	39.182
1136.2999985218048	3	41.184
1102.8999991416931	3	11.905
1082.7999999523163	3	38.303
1177.3000011444092	3	38.923
1183.399998664856	3	38.344
1067.8999948501587	3	29.874
1100.6000015735626	3	30.099
1094.7999930381775	3	24.64
1160.4999995231628	3	32.82
1173.5999982357025	3	35.275
1105.599997997284	3	30.916
1219.8999998569489	3	7.608
1163.0999963283539	3	30.642
1170.5000030994415	3	34.431
1149.6999967098236	3	34.25
1064.799997329712	3	24.196
1054.6999967098236	3	28.968
1119.4999978542328	3	26.882
1105.2999942302704	3	34.292
1115.6999983787537	3	34.321
1117.6999969482422	3	33.37
1116.5999989509583	3	22.032
1110.7999963760376	3	27.518
1040.2999956607819	3	27.087
1126.5999956130981	3	31.593
1129.0999970436096	3	21.62
1103.7000007629395	3	34.462
1090.5000009536743	3	40.601
1146.499997138977	3	33.186
1209.6999983787537	3	28.87
1102.3000004291534	3	31.549
1101.7999985218048	3	31.631
1104.4999976158142	3	32.844
1102.7999968528748	3	32.688
1095.2999966144562	3	26.498
1126.3999955654144	3	20.462
1144.7999975681305	3	36.188
1079.1999945640564	3	42.37
1068.6999988555908	3	37.145
1129.0999977588654	3	17.114
1143.0999994277954	3	24.48
1084.3999965190887	3	41.626
1099.0999965667725	3	30.424
1152.7999985218048	3	19.168
1159.0000014305115	3	33.625
1153.100001335144	3	26.129
1041.1999971866608	3	16.359
1187.9999976158142	3	4.899
1151.6999959945679	3	8.195
1095.6999955177307	3	11.942
1109.8999950885773	3	24.217
1094.799994468689	3	33.864
1089.0999941825867	3	31.208
1140.8999996185303	3	33.147
1150.1999979019165	3	33.299
1175.1999959945679	3	25.444
1083.2000033855438	3	35.339
1127.7999963760376	3	37.45
1110.9999957084656	3	34.88
1092.6999967098236	3	41.952
1084.3999938964844	3	33.144
1120.599998474121	3	38.753
1135.2000057697296	3	21.736
1089.5	3	31.268
1075.9999940395355	3	34.595
1073.499998807907	3	37.979
1092.3999943733215	3	40.286
1196.9999947547913	3	36.587
1147.8999960422516	3	43.305
1143.7000019550323	3	28.982
1047.0999972820282	3	39.538
1109.2999997138977	3	39.324
1090.6999983787537	3	17.878
1154.799998998642	3	25.089
1075.700001001358	3	40.37
1090.6000003814697	3	51.279
1115.4999952316284	3	34.197
1236.8999979496002	3	2.142
1105.8999943733215	3	26.379
1084.9999973773956	3	33.02
1155.3999948501587	3	27.438
1197.9999976158142	3	28.311
1054.6999952793121	3	26.855
1239.500004529953	3	26.708
1116.6999933719635	3	32.291
1134.499997138977	3	29.577
1106.6000008583069	3	37.999
1127.3999991416931	3	30.055
1132.3999953269958	3	30.776
1160.299993276596	3	35.717
1117.0999991893768	3	29.361
1185.999998807907	3	14.291
1179.3000025749207	3	42.262
1091.7999968528748	3	26.044
1151.700002193451	3	31.116
1101.9999980926514	3	34.822
1079.0	3	31.5
1120.6999995708466	3	25.407
1132.6000032424927	3	39.772
1116.099998474121	3	38.018
1079.8999972343445	3	42.092
1143.5999975204468	3	36.053
1086.699996471405	3	32.501
1242.5999977588654	3	28.065
1132.89999461174	3	33.308
1127.2999992370605	3	23.007
1128.3000040054321	3	37.976
1142.4999940395355	3	17.109
1138.8000016212463	3	38.313
1090.6000001430511	3	24.372
1154.9999973773956	3	35.587
1085.0000007152557	3	33.036
1116.6999952793121	3	37.982
1180.4999964237213	3	10.944
1116.9999947547913	3	31.497
1091.0000023841858	3	36.192
1078.1999967098236	3	36.21
1067.7999937534332	3	20.482
1126.199991941452	3	34.892
1100.9999995231628	3	31.666
1168.8999953269958	3	35.3
1104.8999955654144	3	32.139
1129.4999980926514	3	33.704
1086.1999962329865	3	39.02
1094.2999939918518	3	34.45
1154.5999994277954	3	33.126
1159.5000002384186	3	33.956
1072.699997663498	3	24.573
1138.4999990463257	3	24.665
1070.3999948501587	3	31.204
1124.0999999046326	3	27.41
1095.1999988555908	3	20.327
1110.9999952316284	3	36.033
1136.5	3	41.323
1127.89999461174	3	24.809
1167.9999969005585	3	6.686
1122.1000010967255	3	21.395
1084.6999967098236	3	23.55
1149.8000044822693	3	26.754
1109.1999983787537	3	34.423
1096.199996471405	3	26.521
1073.699993610382	3	33.834
1113.0999963283539	3	32.022
1177.1000020503998	3	31.239
1093.8999998569489	3	31.248
1207.899992465973	3	19.579
1195.9000024795532	3	36.233
1103.5999965667725	3	37.314
1134.8000028133392	3	32.291
1107.3999950885773	3	29.56
1090.3999931812286	3	28.602
1128.8999965190887	3	39.377
1099.900003194809	3	38.346
1066.299996137619	3	32.782
1179.1000001430511	3	13.343
1158.9999976158142	3	31.249
1121.8999967575073	3	20.018
1127.1000018119812	3	22.198
1107.0999965667725	3	34.713
1178.3999955654144	3	13.962
1151.1999957561493	3	28.106
1103.699998140335	3	21.653
1067.3999948501587	3	34.892
1111.6999921798706	3	20.655
1097.0999982357025	3	38.005
1088.3000001907349	3	39.939
1261.6000020503998	3	35.671
1090.0000009536743	3	31.433
1124.3000016212463	3	30.092
1145.4000027179718	3	31.576
1180.7999997138977	3	35.414
1140.1000003814697	3	30.489
1139.2999987602234	3	29.004
1149.199996471405	3	37.711
1136.8999936580658	3	32.447
1087.6999950408936	3	13.447
