622.3000018596649	3	2.805
785.8000042438507	3	0.842
636.7000019550323	3	8.61
711.3000023365021	3	0.703
585.8000028133392	3	16.917
698.400003194809	3	0.62
703.500006198883	3	3.63
589.0000026226044	3	13.185
601.200003862381	3	10.559
602.8000037670135	3	7.249
589.0000026226044	3	4.724
707.8000032901764	3	5.33
741.9000024795532	3	0.664
585.8000028133392	3	2.897
619.6000051498413	3	5.691
606.6000039577484	3	6.379
606.6000039577484	3	16.082
585.8000028133392	3	14.158
769.6000049114227	3	1.671
769.300003528595	3	2.746
603.5000035762787	3	8.874
735.8000018596649	3	0.774
610.4000041484833	3	3.95
696.8000025749207	3	4.221
589.7000024318695	3	8.145
638.7000021934509	3	3.129
592.8000028133392	3	5.145
585.8000028133392	3	13.525
618.1000034809113	3	2.96
592.8000028133392	3	22.034
