fo	n	time
827.3000018596649	10	5.541
827.3000018596649	10	1.49
827.3000018596649	10	1.606
827.3000018596649	10	1.239
827.3000018596649	10	4.99
827.3000018596649	10	1.872
827.3000018596649	10	3.96
827.3000018596649	10	1.455
827.3000018596649	10	2.3
827.3000018596649	10	1.709
827.3000018596649	10	1.983
827.3000018596649	10	2.9
827.3000018596649	10	3.001
827.3000018596649	10	1.736
827.3000018596649	10	1.849
827.3000018596649	10	2.418
827.3000018596649	10	1.442
827.3000018596649	10	2.077
827.3000018596649	10	1.243
827.3000018596649	10	2.707
827.3000018596649	10	1.841
827.3000018596649	10	5.708
827.3000018596649	10	1.302
827.3000018596649	10	1.236
827.3000018596649	10	1.465
827.3000018596649	10	2.833
827.3000018596649	10	2.175
827.3000018596649	10	3.454
827.3000018596649	10	1.259
827.3000018596649	10	1.648
