fo	n	time
1305.9000058174133	11	278.548
1294.4000079631805	11	202.399
1321.800006866455	11	345.421
1347.0000007152557	11	353.721
1319.000010728836	11	324.955
1273.0000085830688	11	316.252
1263.0000081062317	11	350.637
1273.000004529953	11	302.195
1313.699999332428	11	178.025
1284.2000014781952	11	314.449
1287.2000024318695	11	365.881
1271.2000043392181	11	318.095
1343.1000044345856	11	295.308
1276.1000108718872	11	271.196
1270.4000086784363	11	348.517
1290.0000083446503	11	397.16
1275.8000047206879	11	353.146
1298.4000036716461	11	379.243
1293.0000076293945	11	175.561
1293.9000074863434	11	292.919
1318.8999991416931	11	247.57
1279.300006389618	11	200.942
1274.4000113010406	11	340.835
1274.800006389618	11	377.821
1280.900006055832	11	350.23
1310.9000072479248	11	241.07
1279.100003004074	11	175.304
1308.6000044345856	11	338.687
1272.6000068187714	11	311.136
1276.5000071525574	11	379.844
